WKT,zuordnung_,
"LINESTRING (16.223916607243428 48.21597020793503,16.230431807257936 48.216094707934438)",Viktor-Hagl-Gasse
"LINESTRING (16.227646707251868 48.207709707917552,16.223996607243716 48.208993607920661)",Hauptstraße
"LINESTRING (16.224873307245652 48.210075207922777,16.223996607243716 48.208993607920661)",Badgasse
"LINESTRING (16.224019207244808 48.136320007770834,16.224578807246047 48.13663380777141,16.227195807251864 48.136971407771739,16.227332007252162 48.136707407771176,16.233728607266389 48.136876507770701,16.234355607267787 48.136782407770433,16.236112507271695 48.137028207770683)",Zangerlestraße
"LINESTRING (16.224763507245406 48.210401807923446,16.224214307244186 48.210427507923583)",Erich-Arth-Steg
"LINESTRING (16.227036207250418 48.213220407928951,16.224313407244349 48.214039307931003)",Anzengruberstraße
"LINESTRING (16.224313407244349 48.214039307931003,16.225404807246754 48.214938507932729,16.225331307246595 48.215120807933104)",Cottagestraße
"LINESTRING (16.224373307244466 48.215103707933189,16.225331307246595 48.215120807933104)",Mastnygasse
"LINESTRING (16.224455307244714 48.210450707923606,16.224806607245505 48.210139207922914)",Mauerbachstraße
"LINESTRING (16.224704207245214 48.214303407931489,16.227799207252104 48.214127807930723)",Ferdinand-Frey-Weg
"LINESTRING (16.225331307246595 48.215120807933104,16.22473610724526 48.216418807935867,16.224903107245606 48.217245507937527)",Franz-Schubert-Straße
"LINESTRING (16.224806607245505 48.210139207922914,16.224873307245652 48.210075207922777)",Mauerbachstraße
"LINESTRING (16.224820507245482 48.213223307929269,16.226313607248823 48.212551307927697)",Myrbachgasse
"LINESTRING (16.224873307245652 48.210075207922777,16.227104607250652 48.208086107918405)",Mauerbachstraße
"LINESTRING (16.227891307252378 48.209614207921412,16.226437007249139 48.209984707922395,16.224873307245652 48.210075207922777)",Josef-Prokop-Straße
"LINESTRING (16.225326107246541 48.217183207937339,16.227035907250357 48.216896607936555)",Salzwiesengasse
"LINESTRING (16.225331307246595 48.215120807933104,16.227765607252021 48.215144707932829)",Cottagestraße
"LINESTRING (16.226109907248354 48.213497907929664,16.225599607247226 48.212871007928435)",Obermaissergasse
"LINESTRING (16.225746507247589 48.210502307923548,16.228020207252658 48.210002007922206)",Bahnstraße
"LINESTRING (16.226034807248222 48.211124707924775,16.225746507247589 48.210502307923548)",Hamerlinggasse
"LINESTRING (16.226180507248536 48.212108807926789,16.226313607248823 48.212551307927697,16.227036207250418 48.213220407928951)",Hüttergasse
"LINESTRING (16.226185307248674 48.203456807908992,16.228841307254584 48.203526307908767)",Wientalstraße
"LINESTRING (16.227891307252378 48.209614207921412,16.2263208072489 48.208802007919964)",Nestroygasse
"LINESTRING (16.227625007251646 48.218342007939427,16.226687607249566 48.218491807939877)",Nördliche Randstraße
"LINESTRING (16.227294507251028 48.211184607924721,16.226835407250014 48.210266307922915)",Wiesengasse
"LINESTRING (16.227413807251345 48.20774270791761,16.226944707250311 48.207230807916659)",Pfarrgasse
"LINESTRING (16.229183107255206 48.212582807927376,16.227036207250418 48.213220407928951)",Anzengruberstraße
"LINESTRING (16.227036207250418 48.213220407928951,16.227789707252093 48.21397180793042,16.227765607252021 48.215144707932829)",Hüttergasse
"LINESTRING (16.227035907250357 48.216896607936555,16.22766300725177 48.21637590793538)",Hüttergasse
"LINESTRING (16.227718007251873 48.217238007937155,16.227035907250357 48.216896607936555)",Schöffelplatz
"LINESTRING (16.227196507251676 48.151152007801002,16.227049607251349 48.151274707801278)",Gütenbachstraße
"LINESTRING (16.227646707251868 48.207709707917552,16.227104607250652 48.208086107918405)",Mauerbachstraße
"LINESTRING (16.229439807256693 48.149316207796929,16.228950407255592 48.149974807798344,16.227196507251676 48.151152007801002)",Gütenbachstraße
"LINESTRING (16.23015350725742 48.209566907921037,16.228877607254557 48.210774807923698,16.228218507253093 48.210577207923379,16.227294507251028 48.211184607924721)",Schleusenstraße
"LINESTRING (16.227718007251873 48.217238007937155,16.227623107251645 48.218401807939586)",Hüttergasse
"LINESTRING (16.2310800072595 48.207769907917204,16.227646707251868 48.207709707917552)",Hauptstraße
"LINESTRING (16.227765607252021 48.215144707932829,16.22766300725177 48.21637590793538)",Hüttergasse
"LINESTRING (16.22766300725177 48.21637590793538,16.228328907253243 48.216729007936017)",Schöffelplatz
"LINESTRING (16.228328907253243 48.216729007936017,16.227718007251873 48.217238007937155)",Schöffelplatz
"LINESTRING (16.22774370725309 48.136712607771145,16.227862507253342 48.137195507772134,16.22829210725429 48.137328507772345,16.231216407260803 48.137360907772027,16.23202680726261 48.136803807770768)",Brachtlgasse
"LINESTRING (16.227765607252021 48.215144707932829,16.230463007258017 48.215204607932584)",Cottagestraße
"LINESTRING (16.227796007252099 48.214457607931429,16.230437507257971 48.214511107931173)",Ferdinand-Frey-Weg
"LINESTRING (16.228328907253243 48.216729007936017,16.230402707257856 48.216809307935932)",Salzwiesengasse
"LINESTRING (16.228715407254075 48.218145407938877,16.228746007254156 48.217570707937689,16.230591607258265 48.217394207937076,16.230630807258361 48.216817107935881)",Drapal-Pintar-Weg
"LINESTRING (16.228841307254584 48.203526307908767,16.23128770726003 48.20351670790842,16.23273330726326 48.202888307906939)",Wientalstraße
"LINESTRING (16.229371707255634 48.212528507927225,16.229183107255206 48.212582807927376)",Anzengruberbrücke
"LINESTRING (16.229305207256679 48.127337807751601,16.231408607261347 48.128105307752904,16.233688307266398 48.129498907755476,16.23841300727689 48.130851507757633,16.241255207283213 48.131010507757601,16.243511907288212 48.131637107758593,16.248159607298547 48.131847807758405,16.2497548073021 48.131503607757494,16.251615507306241 48.130651407755479,16.252841307308977 48.13030890775461,16.254955507313674 48.130213407754127)",Kaltenleutgebner Straße
"LINESTRING (16.233537807264923 48.21120040792394,16.229371707255634 48.212528507927225)",Anzengruberstraße
"LINESTRING (16.231007007260203 48.147858007793715,16.229903807257731 48.148707907795632,16.229439807256693 48.149316207796929)",Gütenbachstraße
"LINESTRING (16.229447407256156 48.18842870787757,16.229790707256921 48.188388607877457)",Wegschüttbrücke
"LINESTRING (16.229719407257466 48.137827707773191,16.229717907257463 48.137930207773401)",Bohattaweg
"LINESTRING (16.229779007257605 48.136753407770975,16.229720207257465 48.137697007772928)",Bohattaweg
"LINESTRING (16.229720207257465 48.137697007772928,16.229719407257466 48.137827707773191)",Bohattasteg
"LINESTRING (16.229790707256921 48.188388607877457,16.230091107257589 48.18850880787766,16.231010507259626 48.1895583078797,16.231970907261754 48.189993707880461,16.232526207262985 48.190474607881391,16.235206807268931 48.191715507883579,16.237793907274646 48.19417500788829,16.238291107275746 48.194948907889824)",Stegtorstraße
"LINESTRING (16.230218007257559 48.209546607920984,16.23015350725742 48.209566907921037)",Schleusenstraße
"LINESTRING (16.230398007257968 48.209487607920842,16.230218007257559 48.209546607920984)",Josef-Harrer-Brücke
"LINESTRING (16.230267607258376 48.160878207820673,16.230441007258765 48.160904607820697)",Schlossergassl
"LINESTRING (16.230544107258289 48.209346707920524,16.230398007257968 48.209487607920842)",Schleusenstraße
"LINESTRING (16.230402707257856 48.216809307935932,16.230463007258017 48.215204607932584)",Korngoldgasse
"LINESTRING (16.230402707257856 48.216809307935932,16.230630807258361 48.216817107935881)",Salzwiesengasse
"LINESTRING (16.230463007258017 48.215204607932584,16.230437507257971 48.214511107931173)",Korngoldgasse
"LINESTRING (16.230441007258765 48.160904607820697,16.230668007259272 48.160932907820722)",Stockwiesenbrücke
"LINESTRING (16.230465007258019 48.215251707932694,16.2311289072595 48.215420007932948)",Cottagestraße
"LINESTRING (16.232709607263203 48.203083307907335,16.23113220725967 48.205126907911755,16.230480507258203 48.205565907912742)",Wientalstraße
"LINESTRING (16.230583807258384 48.209301207920426,16.230544107258289 48.209346707920524)",Schleusenstraße
"LINESTRING (16.230581207258446 48.204254807910033,16.23074730725882 48.204170707909817)",Westautobahn
"LINESTRING (16.230790207258838 48.209065007919918,16.230583807258384 48.209301207920426)",Schleusenstraße
"LINESTRING (16.230601107258376 48.212168807926318,16.231690907260838 48.209628807920978)",Jägerstätterstraße
"LINESTRING (16.230606407257831 48.246574007997154,16.230783207258227 48.246644507997267)",Sofienalpenstraße
"LINESTRING (16.230824507258994 48.204233907909945,16.230655907258612 48.204320607910148)",Westautobahn
"LINESTRING (16.230668007259272 48.160932907820722,16.232067307262376 48.161111807820902,16.232586007263528 48.16131060782125,16.234164407267023 48.162735007823983,16.236960307273232 48.163170007824519,16.238321407276256 48.163195507824369,16.240795507281746 48.164601007826946)",Schlossergassl
"LINESTRING (16.230702507258584 48.212868207927748,16.231536507260451 48.21246430792683)",Gottfried-Sennholzer-Gasse
"LINESTRING (16.23074730725882 48.204170707909817,16.23273330726326 48.202888307906939)",Westautobahn
"LINESTRING (16.230783207258227 48.246644507997267,16.231361707259506 48.247178207998282)",Sofienalpenstraße
"LINESTRING (16.235952707270357 48.207612707916212,16.230790207258838 48.209065007919918)",Friedhofstraße
"LINESTRING (16.230798207258808 48.211761207925449,16.232834307263317 48.213656207929091,16.233007307263691 48.214542107930889)",Andreas-Lechner-Straße
"LINESTRING (16.232709607263203 48.203083307907335,16.230824507258994 48.204233907909945)",Westautobahn
"LINESTRING (16.230876007259035 48.209025707919821,16.233537807264923 48.21120040792394)",Josef-Ressel-Straße
"LINESTRING (16.241146107282873 48.138393707772835,16.239831007279911 48.141046007778485,16.236397607272245 48.143366807783742,16.231007007260203 48.147858007793715)",Gütenbachstraße
"LINESTRING (16.231456307260345 48.207751707917112,16.2310800072595 48.207769907917204)",August-Ritt-Brücke
"LINESTRING (16.2311289072595 48.215420007932948,16.231238907259741 48.215448107932978)",Cottagebrücke
"LINESTRING (16.231238907259741 48.215448107932978,16.233088807263854 48.215900407933674)",Cottagestraße
"LINESTRING (16.231244107259823 48.21078120792339,16.233734507265382 48.210027107921491)",Joseph-Haydn-Straße
"LINESTRING (16.231244107259823 48.21078120792339,16.233035907263787 48.212339407926336)",Josef-Schlesinger-Straße
"LINESTRING (16.231361707259506 48.247178207998282,16.231785007260438 48.247615207999125)",Sofienalpenstraße
"LINESTRING (16.235092707268482 48.205038507911034,16.233547307265031 48.205845507912912,16.232170007261935 48.207499207916491,16.231456307260345 48.207751707917112)",Hauptstraße
"LINESTRING (16.231548307260464 48.213140607928196,16.234185307266358 48.211770007925033)",Riedstraße
"LINESTRING (16.232289007262093 48.214461507930828,16.231548307260464 48.213140607928196)",Kolbetergasse
"LINESTRING (16.231578307260513 48.214106807930179,16.232094807261664 48.213947607929789)",Torberggasse
"LINESTRING (16.244735007290402 48.17219800784207,16.243598807287867 48.172837407843552,16.243443107287511 48.173309107844545,16.242902307286307 48.173724607845472,16.24156830728333 48.174362707846967,16.239991907279823 48.174679707847851,16.238830507277218 48.175585407849866,16.238697807276921 48.17601460785076,16.238845307277249 48.176166107851053,16.241893207284008 48.177229507852836,16.241776707283737 48.178013607854446,16.241531807283192 48.178226007854924,16.241028807282078 48.178303307855195,16.23787880727507 48.177959907854877,16.231739107261397 48.178489007856797)",Rohrhausstraße
"LINESTRING (16.231785007260438 48.247615207999125,16.231916707260719 48.247957907999812)",Sofienalpenstraße
"LINESTRING (16.231916707260719 48.247957907999812,16.232157607261257 48.24834980800059,16.234325507266057 48.249945208003567,16.236364754544056 48.249933160267211)",Sofienalpenstraße
"LINESTRING (16.232103007261806 48.206560107914576,16.233328207264538 48.205633807912513,16.236252507271075 48.203977007908698,16.237973507274916 48.203127007906723,16.239735107278847 48.202509207905202,16.243003207286122 48.201852907903415,16.249279907300107 48.201533407901927,16.251374107304766 48.201012907900584,16.262017107328514 48.195829607888477,16.261905507328269 48.195709407888252,16.260703107325583 48.196194207889427,16.260582307325311 48.196064507889162)",Wienflussradweg
"LINESTRING (16.233656407265123 48.215333407932441,16.232184507261813 48.216837107935731)",Wienerwaldgasse
"LINESTRING (16.232378207262471 48.202675507906527,16.232588707262941 48.202613807906388)",Hofjagdstraße
"LINESTRING (16.232588707262941 48.202613807906388,16.233259107264441 48.202192507905409)",Hofjagdstraße
"LINESTRING (16.240547607280675 48.200960707901913,16.234844707267975 48.202043707904906,16.233470607264909 48.202598407906244,16.232709607263203 48.203083307907335)",Wientalstraße
"LINESTRING (16.23273330726326 48.202888307906939,16.234532707267281 48.201994707904859)",Wientalstraße
"LINESTRING (16.232933407263605 48.209471807920458,16.235701807269741 48.211146507923559)",Oskar-Simony-Straße
"LINESTRING (16.233035907263787 48.212339407926336,16.233899607265698 48.213127207927883,16.234254307266472 48.214445807930531,16.236111407270581 48.215323307932088,16.236790007272074 48.216583007934581,16.237674807274036 48.217358307936053)",Trennstraße
"LINESTRING (16.233259107264441 48.202192507905409,16.233473007264919 48.202058207905125)",Hofjagdstraße
"LINESTRING (16.233473007264919 48.202058207905125,16.235277007268937 48.201590307903921)",Hofjagdstraße
"LINESTRING (16.240933507281412 48.208923307918262,16.239185107277518 48.209363007919407,16.238802407276662 48.209642607920017,16.237359207273446 48.209920907920811,16.233537807264923 48.21120040792394)",Anzengruberstraße
"LINESTRING (16.233537807264923 48.21120040792394,16.234185307266358 48.211770007925033)",Josef-Ressel-Straße
"LINESTRING (16.233769707265576 48.202137807905245,16.233946407265975 48.202050507905021)",Wiener Steg
"LINESTRING (16.234026507266137 48.202400207905747,16.233769707265576 48.202137807905245)",Wiener Steg
"LINESTRING (16.234026507266137 48.202400207905747,16.234158507266446 48.202431407905806)",Wiener Steg
"LINESTRING (16.234185307266358 48.211770007925033,16.235701807269741 48.211146507923559,16.237759707274339 48.210600807922155,16.23956500727834 48.210431707921543,16.241285907282197 48.209676007919747)",Riedstraße
"LINESTRING (16.234185307266358 48.211770007925033,16.235784507269909 48.21251300792634)",Glossystraße
"LINESTRING (16.234189307266504 48.202462807905874,16.234575707267361 48.202886407906668)",Auhofbrücke
